applicant_id,age,income,credit_history_months,num_credit_accounts,debt_ratio,num_late_payments,status,target,true_good
1590,25,59826.63,155,3,0.263,1,approved,1.0,1
1591,18,22890.9,180,6,0.227,1,approved,1.0,1
1592,53,22181.02,189,6,0.32,0,approved,1.0,1
1593,54,44339.22,3,4,0.15,1,approved,0.0,0
1594,52,40993.52,190,2,0.239,0,approved,1.0,1
1595,50,37332.47,166,0,0.514,1,approved,1.0,1
1596,56,21635.91,154,3,0.234,1,rejected,,1
1597,38,102776.24,185,2,0.125,1,approved,1.0,1
1598,22,59539.4,50,5,0.501,0,rejected,,0
1599,59,91570.38,133,1,0.149,1,approved,1.0,1
1600,32,17400.89,90,5,0.151,2,rejected,,1
1601,22,32141.55,84,3,0.325,0,approved,1.0,1
1602,31,22118.69,102,6,0.523,1,approved,0.0,0
1603,68,20350.87,171,4,0.251,0,approved,0.0,0
1604,64,46166.45,86,1,0.069,1,rejected,,1
1605,24,48481.52,183,4,0.322,0,approved,1.0,1
1606,61,44768.62,126,2,0.481,0,approved,1.0,1
1607,49,106489.52,27,4,0.309,0,approved,1.0,1
1608,60,71907.89,112,1,0.229,1,approved,1.0,1
1609,58,22297.58,140,6,0.451,1,approved,0.0,0
1610,73,44873.07,47,3,0.145,1,rejected,,1
1611,52,44958.6,146,1,0.126,2,approved,1.0,1
1612,70,54369.11,10,1,0.055,2,rejected,,1
1613,62,55633.52,121,4,0.188,2,approved,1.0,1
1614,54,85010.59,49,1,0.358,1,approved,1.0,1
1615,39,62999.4,87,2,0.223,0,approved,1.0,1
1616,47,75780.35,76,0,0.233,2,approved,1.0,1
1617,70,43679.49,89,3,0.074,2,approved,0.0,0
1618,64,16040.35,2,1,0.483,0,rejected,,0
1619,45,58947.33,106,1,0.556,1,approved,1.0,1
1620,49,23914.91,183,5,0.612,4,rejected,,0
1621,53,26396.92,113,0,0.154,2,approved,0.0,0
1622,61,28756.75,155,2,0.077,1,approved,0.0,0
1623,31,30948.54,20,2,0.142,1,rejected,,1
1624,28,42615.25,228,5,0.508,1,approved,0.0,0
1625,59,62949.42,145,1,0.323,0,approved,1.0,1
1626,47,58956.05,65,0,0.408,4,rejected,,0
1627,49,53629.12,237,2,0.232,2,approved,1.0,1
1628,45,35355.41,83,4,0.14,2,rejected,,1
1629,57,74327.25,129,3,0.291,1,approved,1.0,1
1630,45,33883.86,155,2,0.401,1,approved,1.0,1
1631,56,47221.03,86,1,0.188,2,approved,1.0,1
1632,47,17449.13,220,3,0.463,2,approved,1.0,1
1633,20,16825.74,82,7,0.545,0,rejected,,0
1634,52,32932.87,24,2,0.278,1,approved,1.0,1
1635,22,49866.93,219,3,0.34,1,approved,1.0,1
1636,52,50633.91,16,4,0.237,0,rejected,,1
1637,22,7261.57,10,3,0.12,1,rejected,,1
1638,72,56937.34,161,3,0.154,1,approved,1.0,1
1639,31,23351.55,112,1,0.16,1,approved,0.0,0
1640,30,74846.99,223,4,0.363,2,approved,0.0,0
1641,18,66204.79,126,5,0.305,3,approved,1.0,1
1642,26,22884.91,190,2,0.048,0,approved,1.0,1
1643,19,50219.44,52,2,0.211,1,approved,1.0,1
1644,59,43621.76,62,1,0.239,2,approved,1.0,1
1645,25,14178.05,217,1,0.357,0,approved,0.0,0
1646,31,31111.53,106,6,0.161,0,approved,1.0,1
1647,69,20298.95,35,4,0.626,1,rejected,,0
1648,33,35099.5,116,3,0.149,0,approved,1.0,1
1649,53,45788.6,105,1,0.145,0,approved,0.0,0
1650,28,35127.69,88,4,0.509,0,rejected,,1
1651,39,62288.87,70,3,0.111,0,approved,1.0,1
1652,45,53533.78,225,1,0.168,2,approved,1.0,1
1653,66,48639.76,180,3,0.564,4,approved,1.0,1
1654,41,26039.81,66,3,0.277,1,approved,0.0,0
1655,40,27306.81,20,3,0.101,1,approved,1.0,1
1656,73,34584.43,144,3,0.562,4,rejected,,0
1657,38,12377.23,131,2,0.453,1,approved,0.0,0
1658,56,72475.43,217,6,0.362,0,approved,1.0,1
1659,71,14103.86,215,1,0.102,1,approved,1.0,1
1660,51,64498.25,10,7,0.321,1,rejected,,1
1661,59,21136.66,53,2,0.076,3,rejected,,0
1662,50,17382.37,13,0,0.057,2,rejected,,0
1663,59,45418.12,78,1,0.122,1,approved,0.0,0
1664,34,56389.09,88,2,0.078,2,approved,1.0,1
1665,50,35140.38,1,4,0.153,2,rejected,,0
1666,68,35654.38,144,6,0.215,0,approved,1.0,1
1667,28,19739.82,47,6,0.475,0,rejected,,0
1668,24,38247.38,46,2,0.021,3,approved,0.0,0
1669,40,24230.71,156,6,0.386,2,approved,0.0,0
1670,59,33687.64,122,1,0.274,0,approved,1.0,1
1671,64,35655.23,120,3,0.401,1,approved,1.0,1
1672,25,58316.58,133,1,0.297,0,approved,1.0,1
1673,54,62475.36,238,4,0.194,2,approved,0.0,0
1674,46,51979.48,113,2,0.054,3,approved,1.0,1
1675,50,37050.59,163,2,0.27,2,approved,0.0,0
1676,30,15186.08,113,4,0.079,3,approved,0.0,0
1677,28,71922.72,102,3,0.509,0,approved,1.0,1
1678,49,26091.11,159,4,0.619,2,approved,0.0,0
1679,50,23838.79,207,4,0.35,0,approved,1.0,1
1680,29,28393.18,26,1,0.114,2,rejected,,1
1681,30,23916.77,173,2,0.217,1,approved,1.0,1
1682,46,38169.39,19,1,0.358,0,approved,1.0,1
1683,52,27478.64,11,3,0.381,0,rejected,,0
1684,19,64992.65,99,1,0.315,0,approved,1.0,1
1685,59,18015.29,12,1,0.084,0,approved,0.0,0
1686,32,26293.49,119,2,0.115,0,approved,1.0,1
1687,61,9789.43,182,4,0.089,2,approved,1.0,1
1688,59,38551.5,178,2,0.507,3,rejected,,1
1689,67,82113.26,86,2,0.472,2,approved,1.0,1
1690,47,26603.78,5,4,0.18,1,rejected,,1
1691,57,27764.59,44,2,0.312,2,rejected,,1
1692,46,27727.47,53,3,0.492,0,approved,1.0,1
1693,36,57276.96,38,2,0.719,0,rejected,,0
1694,54,59808.58,175,5,0.02,1,approved,1.0,1
1695,56,15580.09,239,2,0.064,1,approved,1.0,1
1696,47,42862.92,182,1,0.45,3,approved,1.0,1
1697,33,83434.05,21,4,0.374,1,rejected,,0
1698,32,24305.89,4,6,0.119,1,approved,0.0,0
1699,70,27351.83,17,2,0.13,1,rejected,,1
1700,68,20748.14,155,2,0.426,0,approved,1.0,1
1701,61,26241.95,150,4,0.138,3,approved,1.0,1
1702,35,16148.79,222,3,0.167,1,approved,1.0,1
1703,44,42918.56,7,1,0.057,1,rejected,,1
1704,19,25099.06,213,5,0.224,2,approved,1.0,1
1705,50,38911.6,169,3,0.248,0,approved,1.0,1
1706,28,27831.6,86,2,0.058,1,approved,0.0,0
1707,74,26450.45,32,2,0.258,2,rejected,,1
1708,41,92776.2,148,4,0.184,0,approved,1.0,1
1709,20,24388.88,169,3,0.302,3,rejected,,0
1710,18,28934.0,229,2,0.072,0,approved,0.0,0
1711,56,28760.1,16,1,0.47,1,rejected,,0
1712,49,46139.37,143,2,0.277,3,approved,0.0,0
1713,57,23047.51,114,5,0.367,1,approved,0.0,0
1714,72,59773.2,149,5,0.499,1,approved,1.0,1
1715,35,55955.84,174,6,0.413,5,rejected,,1
1716,49,42741.41,33,1,0.423,1,rejected,,0
1717,26,23515.96,100,4,0.139,3,rejected,,0
1718,29,25369.15,231,4,0.244,2,approved,1.0,1
1719,35,9428.63,135,3,0.452,1,rejected,,1
1720,21,19829.73,155,2,0.423,2,approved,1.0,1
1721,24,72096.28,113,2,0.12,1,approved,1.0,1
1722,48,41697.39,155,4,0.303,0,approved,0.0,0
1723,46,86596.91,121,2,0.292,2,approved,0.0,0
1724,57,42123.05,17,5,0.048,1,approved,0.0,0
1725,54,30935.73,206,2,0.236,0,approved,0.0,0
1726,54,34338.36,91,0,0.142,1,rejected,,1
1727,32,37049.52,233,2,0.223,3,approved,1.0,1
1728,50,14881.82,88,4,0.154,1,rejected,,1
1729,37,39973.38,85,3,0.349,1,rejected,,0
1730,38,57067.85,136,3,0.172,1,approved,1.0,1
1731,46,50754.65,72,3,0.368,0,approved,1.0,1
1732,40,22320.6,111,2,0.378,2,rejected,,1
1733,25,38155.93,40,2,0.308,1,rejected,,1
1734,67,34538.4,12,2,0.21,1,rejected,,1
1735,40,55914.1,96,3,0.136,4,approved,1.0,1
1736,20,30535.32,164,1,0.297,0,approved,1.0,1
1737,55,48121.36,226,2,0.285,3,approved,1.0,1
1738,35,13390.64,234,2,0.241,0,approved,1.0,1
1739,63,27340.82,235,2,0.065,0,approved,1.0,1
1740,34,61084.83,53,2,0.312,1,approved,0.0,0
1741,66,23124.94,136,3,0.104,0,approved,0.0,0
1742,73,67907.19,56,1,0.175,0,approved,1.0,1
1743,48,27815.25,220,3,0.214,2,approved,1.0,1
1744,46,7813.2,27,2,0.232,1,rejected,,0
1745,26,51266.67,117,4,0.213,0,approved,1.0,1
1746,28,21146.69,49,2,0.069,0,approved,0.0,0
1747,29,43845.17,116,8,0.483,1,approved,1.0,1
1748,66,67077.64,129,3,0.098,1,approved,1.0,1
1749,67,41641.22,232,3,0.158,1,approved,1.0,1
1750,39,35046.94,48,8,0.777,1,rejected,,0
1751,65,44383.44,133,3,0.107,2,approved,1.0,1
1752,39,24953.8,125,3,0.222,1,approved,1.0,1
1753,27,88531.63,8,6,0.089,3,rejected,,1
1754,37,119761.77,234,2,0.081,4,approved,1.0,1
1755,41,67829.47,235,5,0.473,1,approved,1.0,1
1756,26,20505.07,113,4,0.14,1,approved,1.0,1
1757,56,42186.03,159,0,0.501,1,approved,1.0,1
1758,43,18750.77,132,5,0.228,0,rejected,,1
1759,60,21073.57,144,1,0.146,0,approved,1.0,1
1760,49,31558.33,98,3,0.487,0,approved,0.0,0
1761,52,40377.63,91,5,0.098,2,approved,1.0,1
1762,43,33473.03,140,2,0.126,3,approved,0.0,0
1763,51,45990.38,115,2,0.096,2,approved,0.0,0
1764,39,52559.85,159,3,0.172,2,approved,1.0,1
1765,37,47041.5,132,0,0.375,0,approved,1.0,1
1766,31,41388.61,177,1,0.322,1,approved,0.0,0
1767,66,35450.86,27,1,0.277,1,rejected,,1
1768,66,96133.0,158,2,0.621,1,approved,1.0,1
1769,65,44470.12,106,1,0.137,0,approved,1.0,1
1770,67,58020.6,191,2,0.224,0,approved,1.0,1
1771,32,24227.78,191,4,0.426,4,approved,1.0,1
1772,50,21147.84,75,1,0.137,2,approved,0.0,0
1773,72,47605.36,73,1,0.144,0,approved,1.0,1
1774,58,42846.56,132,0,0.153,1,approved,0.0,0
1775,26,66922.6,139,2,0.075,0,approved,1.0,1
1776,69,28888.89,178,3,0.066,0,approved,1.0,1
1777,50,25503.59,107,3,0.141,1,approved,1.0,1
1778,27,54725.36,28,6,0.487,1,rejected,,0
1779,27,70306.38,62,1,0.151,0,approved,1.0,1
1780,25,16441.98,151,1,0.15,1,approved,0.0,0
1781,30,80855.99,210,2,0.086,2,approved,1.0,1
1782,29,14005.35,156,4,0.282,1,approved,1.0,1
1783,74,71616.11,2,2,0.214,1,rejected,,1
1784,51,15678.48,14,3,0.149,0,approved,0.0,0
1785,57,29822.83,114,4,0.223,1,approved,0.0,0
1786,22,30927.09,149,0,0.083,2,approved,1.0,1
1787,58,39435.4,52,2,0.264,1,rejected,,0
1788,59,20279.86,237,4,0.022,2,approved,1.0,1
1789,18,12704.95,72,6,0.134,2,approved,0.0,0
1790,20,22764.43,155,2,0.3,2,approved,1.0,1
1791,46,57613.38,69,6,0.284,0,approved,0.0,0
1792,19,36597.57,175,4,0.151,1,approved,1.0,1
1793,38,38398.96,37,8,0.268,1,rejected,,0
1794,73,29674.52,18,5,0.06,1,approved,0.0,0
1795,71,37311.9,100,2,0.11,1,approved,1.0,1
1796,38,53206.5,231,5,0.341,0,approved,1.0,1
1797,74,87866.4,193,5,0.364,2,approved,1.0,1
1798,49,31580.24,136,5,0.446,1,approved,0.0,0
1799,47,31342.91,85,4,0.067,3,rejected,,0
1800,45,29320.33,33,3,0.348,1,rejected,,0
1801,62,64971.03,234,2,0.571,0,approved,1.0,1
1802,54,54539.99,229,3,0.157,1,approved,1.0,1
1803,51,22117.15,209,3,0.241,2,approved,1.0,1
1804,71,54199.69,194,2,0.037,1,approved,1.0,1
1805,35,31658.58,128,2,0.311,0,approved,0.0,0
1806,49,26788.95,232,0,0.506,1,approved,0.0,0
1807,22,35345.52,87,1,0.252,1,approved,0.0,0
1808,36,42383.45,154,1,0.174,1,approved,0.0,0
1809,57,26503.24,45,2,0.641,1,rejected,,1
1810,20,23767.38,121,1,0.118,2,approved,1.0,1
1811,47,96002.36,142,3,0.043,5,approved,0.0,0
1812,54,39658.02,90,1,0.179,2,approved,1.0,1
1813,23,45456.69,61,0,0.133,3,rejected,,0
1814,41,45922.76,140,1,0.05,3,approved,1.0,1
1815,20,36619.69,164,3,0.547,1,approved,0.0,0
1816,72,24816.52,146,6,0.168,1,approved,1.0,1
1817,71,65256.29,24,1,0.195,1,approved,1.0,1
1818,51,69880.58,113,3,0.334,1,approved,1.0,1
1819,24,57457.92,34,6,0.295,2,rejected,,0
1820,54,23820.17,130,4,0.372,1,approved,0.0,0
1821,62,49581.19,78,2,0.509,3,rejected,,1
1822,54,49434.32,226,1,0.052,0,approved,1.0,1
1823,62,44260.31,103,4,0.32,1,approved,0.0,0
1824,48,20028.04,150,3,0.409,0,approved,1.0,1
1825,68,59973.29,78,2,0.113,3,approved,1.0,1
1826,40,67266.5,237,1,0.193,0,approved,1.0,1
1827,74,32878.63,219,2,0.277,1,approved,1.0,1
1828,44,46145.68,210,2,0.31,4,approved,0.0,0
1829,73,33746.04,208,1,0.207,2,approved,1.0,1
1830,56,52177.52,67,3,0.492,0,rejected,,1
1831,40,25245.09,233,3,0.158,1,approved,1.0,1
1832,31,43577.72,218,3,0.495,1,approved,1.0,1
1833,69,77158.05,225,2,0.079,1,approved,1.0,1
1834,28,32197.65,86,3,0.13,3,rejected,,0
1835,71,47224.12,168,3,0.429,0,approved,1.0,1
1836,69,32045.37,48,5,0.208,1,approved,0.0,0
1837,53,34280.3,73,2,0.105,0,rejected,,1
1838,56,29286.04,16,2,0.214,1,rejected,,0
1839,50,20428.93,141,3,0.507,2,approved,1.0,1
1840,67,12454.09,129,2,0.099,1,approved,0.0,0
1841,26,66752.21,131,2,0.547,1,approved,1.0,1
1842,38,60108.16,129,1,0.219,2,approved,0.0,0
1843,37,41036.03,50,1,0.12,2,rejected,,1
1844,50,48084.21,160,6,0.197,0,approved,1.0,1
1845,46,40475.73,173,4,0.188,0,approved,0.0,0
1846,52,36167.49,177,6,0.462,0,approved,0.0,0
1847,35,33580.15,52,5,0.36,1,rejected,,0
1848,68,58833.98,111,6,0.233,1,approved,1.0,1
1849,35,29729.29,157,0,0.243,5,approved,1.0,1
1850,68,18652.13,188,1,0.127,3,approved,1.0,1
1851,23,35523.08,67,2,0.344,1,rejected,,1
1852,32,112698.04,126,1,0.293,1,approved,0.0,0
1853,58,57148.9,161,3,0.138,1,approved,0.0,0
1854,73,41943.09,83,2,0.27,1,approved,1.0,1
1855,31,33598.16,229,3,0.469,0,approved,1.0,1
1856,39,36615.97,38,0,0.493,0,rejected,,0
1857,71,52159.19,12,3,0.257,0,rejected,,1
1858,52,28712.11,29,4,0.744,1,rejected,,0
1859,55,39796.61,140,1,0.264,1,approved,1.0,1
1860,74,24539.92,99,5,0.612,1,approved,0.0,0
1861,72,35270.82,95,2,0.427,1,rejected,,0
1862,41,33934.72,2,4,0.153,1,rejected,,0
1863,51,29637.87,226,4,0.57,2,approved,0.0,0
1864,54,25895.86,36,2,0.092,2,rejected,,0
1865,64,83970.2,168,1,0.568,0,approved,1.0,1
1866,74,36445.67,40,1,0.144,0,approved,1.0,1
1867,29,10524.98,175,4,0.204,0,approved,1.0,1
1868,53,43297.34,138,3,0.378,0,approved,1.0,1
1869,37,28458.47,114,3,0.467,4,rejected,,1
1870,55,37929.82,186,4,0.178,1,approved,1.0,1
1871,29,69838.12,140,0,0.113,1,approved,1.0,1
1872,62,27256.37,229,6,0.426,2,approved,1.0,1
1873,66,48331.34,105,3,0.14,1,approved,1.0,1
1874,62,50237.07,24,4,0.191,2,approved,1.0,1
1875,63,22417.63,3,3,0.194,1,rejected,,0
1876,72,61003.7,115,3,0.297,0,approved,1.0,1
1877,26,35349.14,40,5,0.059,1,approved,1.0,1
1878,54,69036.53,140,3,0.305,1,approved,1.0,1
1879,51,35087.58,40,0,0.253,0,approved,0.0,0
1880,32,52068.39,91,5,0.31,0,approved,1.0,1
1881,58,31086.78,41,4,0.129,1,approved,0.0,0
1882,21,113617.95,72,1,0.252,0,approved,1.0,1
1883,40,42675.85,159,2,0.576,2,approved,0.0,0
1884,22,56704.04,130,4,0.241,3,rejected,,1
1885,34,19572.39,173,2,0.41,2,approved,0.0,0
1886,72,48890.45,87,2,0.222,0,approved,1.0,1
1887,63,85719.68,202,5,0.256,2,approved,1.0,1
1888,64,61860.92,111,0,0.483,1,approved,0.0,0
1889,74,16456.67,130,4,0.247,0,approved,1.0,1
1890,51,35996.72,134,5,0.219,3,approved,0.0,0
1891,74,55220.22,168,2,0.061,0,approved,1.0,1
1892,69,36666.84,88,3,0.725,1,rejected,,1
1893,46,20039.63,199,7,0.129,1,approved,0.0,0
1894,67,66903.17,159,5,0.283,0,approved,1.0,1
1895,32,36612.33,66,1,0.194,0,approved,0.0,0
1896,38,31344.93,41,4,0.115,1,approved,0.0,0
1897,73,15234.25,139,0,0.228,0,approved,1.0,1
1898,64,20446.08,120,1,0.07,0,approved,1.0,1
1899,54,21214.76,1,4,0.75,0,rejected,,1
1900,29,22149.68,91,3,0.255,1,rejected,,1
1901,26,37064.06,7,5,0.374,0,rejected,,1
1902,74,36926.31,213,4,0.435,1,approved,1.0,1
1903,63,12693.85,26,2,0.246,0,rejected,,1
1904,36,9770.97,133,3,0.156,2,approved,0.0,0
1905,25,31678.07,107,2,0.357,2,rejected,,1
1906,33,55584.36,221,5,0.324,1,approved,0.0,0
1907,23,13979.03,69,1,0.252,0,approved,0.0,0
1908,28,41221.71,212,3,0.163,0,approved,1.0,1
1909,40,38849.97,55,3,0.315,0,approved,0.0,0
1910,49,18441.44,196,2,0.627,1,approved,1.0,1
1911,67,58907.91,40,2,0.22,0,approved,1.0,1
1912,69,82176.28,49,7,0.579,0,approved,0.0,0
1913,33,61876.68,96,1,0.027,0,approved,1.0,1
1914,49,13095.89,209,3,0.273,1,approved,0.0,0
1915,59,29229.85,179,3,0.205,3,approved,0.0,0
1916,20,40067.35,110,0,0.146,0,approved,0.0,0
1917,43,21684.64,98,5,0.385,0,approved,0.0,0
1918,21,21643.16,69,2,0.249,1,rejected,,0
1919,29,24023.46,184,3,0.256,2,approved,0.0,0
1920,47,48333.9,154,5,0.338,1,approved,1.0,1
1921,21,28868.64,155,3,0.817,0,rejected,,0
1922,68,22697.54,33,2,0.222,2,rejected,,0
1923,64,48754.84,142,1,0.361,0,approved,0.0,0
1924,51,31070.48,141,2,0.185,1,approved,0.0,0
1925,35,51083.91,135,1,0.127,1,rejected,,1
1926,60,16305.15,138,6,0.277,0,approved,0.0,0
1927,54,122451.25,79,3,0.371,4,approved,0.0,0
1928,65,59267.66,98,4,0.09,0,approved,1.0,1
1929,69,46540.68,105,3,0.525,1,rejected,,0
1930,25,25301.12,235,4,0.472,1,approved,1.0,1
1931,19,49820.63,170,1,0.397,2,approved,1.0,1
1932,42,47332.92,210,2,0.236,1,approved,1.0,1
1933,24,40048.78,224,3,0.092,0,approved,1.0,1
1934,18,17783.84,110,5,0.346,0,approved,1.0,1
1935,39,44516.76,90,2,0.294,3,rejected,,0
1936,41,44730.5,42,3,0.197,1,approved,1.0,1
1937,54,41213.02,16,0,0.367,1,rejected,,0
1938,66,61193.74,153,5,0.533,2,approved,0.0,0
1939,72,95949.08,57,5,0.299,0,approved,0.0,0
1940,62,74880.87,84,3,0.322,2,approved,1.0,1
1941,72,35077.21,4,5,0.118,3,rejected,,0
1942,37,31929.69,52,0,0.519,1,rejected,,1
1943,64,46498.56,63,7,0.091,0,approved,0.0,0
1944,58,6146.42,146,3,0.198,0,approved,1.0,1
1945,74,60227.59,136,1,0.573,1,approved,1.0,1
1946,58,20087.99,135,5,0.072,0,approved,1.0,1
1947,20,47225.96,147,2,0.293,0,approved,1.0,1
1948,46,36263.36,82,6,0.182,0,rejected,,1
1949,26,32958.03,56,1,0.363,0,rejected,,1
1950,23,27978.1,162,4,0.276,0,approved,1.0,1
1951,67,42912.32,213,7,0.437,1,approved,1.0,1
1952,70,13162.91,171,2,0.161,1,approved,0.0,0
1953,35,21943.32,194,4,0.221,1,approved,0.0,0
1954,50,40423.98,125,7,0.286,2,approved,1.0,1
1955,62,30928.48,224,3,0.414,4,approved,1.0,1
1956,28,27069.44,49,1,0.402,0,rejected,,1
1957,20,26090.95,107,2,0.392,1,rejected,,0
1958,56,37069.64,146,2,0.2,1,approved,1.0,1
1959,31,48381.04,67,3,0.108,1,approved,1.0,1
1960,61,18221.23,0,1,0.088,0,rejected,,1
1961,74,31482.51,236,2,0.508,1,approved,1.0,1
1962,24,41591.08,202,4,0.071,0,approved,1.0,1
1963,53,23110.45,195,4,0.404,2,approved,0.0,0
1964,42,45444.51,3,2,0.038,2,rejected,,0
1965,52,19552.19,17,1,0.132,0,approved,1.0,1
1966,72,56239.57,14,3,0.528,3,rejected,,0
1967,63,28290.68,153,4,0.259,2,approved,1.0,1
1968,51,25198.71,201,2,0.175,0,approved,0.0,0
1969,73,46548.38,133,2,0.339,0,approved,1.0,1
1970,62,26154.14,122,3,0.284,3,approved,1.0,1
1971,66,40645.27,162,2,0.372,2,rejected,,1
1972,26,23488.33,210,1,0.047,1,approved,1.0,1
1973,70,46446.49,190,3,0.312,1,approved,1.0,1
1974,33,35519.65,21,4,0.348,3,approved,0.0,0
1975,53,25595.04,112,2,0.035,2,approved,0.0,0
1976,72,63550.63,93,2,0.209,2,approved,1.0,1
1977,73,11050.25,139,1,0.189,1,approved,1.0,1
1978,22,26848.84,179,1,0.539,2,approved,0.0,0
1979,51,29055.47,220,2,0.166,1,approved,1.0,1
1980,68,29211.01,81,3,0.049,1,approved,1.0,1
1981,50,67167.25,65,6,0.315,0,approved,0.0,0
1982,21,27216.05,118,2,0.279,0,approved,1.0,1
1983,49,60885.75,98,3,0.084,2,approved,0.0,0
1984,51,33456.58,23,3,0.211,2,rejected,,0
1985,58,24442.01,42,2,0.456,1,rejected,,0
1986,18,18196.69,196,4,0.15,2,approved,1.0,1
1987,30,36075.61,36,6,0.255,0,approved,0.0,0
1988,69,24694.2,182,3,0.164,4,approved,0.0,0
1989,44,39253.53,27,3,0.52,1,rejected,,0
1990,48,24032.62,147,3,0.124,1,approved,1.0,1
1991,27,91103.59,218,4,0.214,0,approved,1.0,1
1992,48,31122.46,87,1,0.102,1,approved,1.0,1
1993,34,34960.22,17,6,0.284,1,rejected,,0
1994,40,50528.3,83,2,0.408,1,approved,0.0,0
1995,45,20531.95,220,2,0.31,0,approved,1.0,1
1996,57,29573.63,204,2,0.411,1,approved,0.0,0
1997,18,51921.13,214,1,0.161,2,approved,1.0,1
1998,56,29972.78,132,1,0.12,0,approved,1.0,1
1999,73,25312.81,64,1,0.269,0,approved,1.0,1
2000,52,29507.84,60,1,0.13,1,approved,1.0,1
2001,25,43063.0,229,4,0.148,1,approved,1.0,1
2002,44,53966.75,14,4,0.406,0,approved,0.0,0
2003,61,22163.32,135,3,0.279,0,approved,1.0,1
2004,28,59957.39,239,4,0.25,0,approved,1.0,1
2005,67,62368.01,193,4,0.208,3,approved,1.0,1
2006,51,35920.39,173,4,0.113,3,approved,1.0,1
2007,30,120636.3,98,3,0.226,0,approved,1.0,1
2008,71,55875.86,41,2,0.065,1,approved,0.0,0
2009,25,34188.99,29,7,0.091,0,rejected,,1
2010,35,50311.58,125,5,0.317,0,approved,0.0,0
2011,54,20038.1,11,0,0.381,2,rejected,,0
2012,44,16733.99,91,6,0.332,2,rejected,,0
2013,41,36960.26,225,3,0.248,3,approved,1.0,1
2014,21,25316.27,128,3,0.289,3,rejected,,1
2015,28,29864.9,80,7,0.17,2,approved,0.0,0
2016,22,37582.42,125,2,0.132,0,approved,1.0,1
2017,20,48442.65,57,2,0.161,1,approved,1.0,1
2018,29,21025.6,5,3,0.054,1,rejected,,1
2019,61,67792.93,97,5,0.489,0,approved,1.0,1
2020,53,65764.28,139,2,0.338,2,approved,1.0,1
2021,21,42633.53,54,3,0.263,1,approved,1.0,1
2022,33,72564.41,10,2,0.1,1,rejected,,1
2023,70,32880.58,107,4,0.236,2,rejected,,0
2024,72,21684.84,156,5,0.373,2,approved,0.0,0
2025,62,46470.87,103,4,0.119,3,approved,1.0,1
2026,41,53788.65,217,4,0.265,4,approved,1.0,1
2027,60,42256.64,148,5,0.521,1,rejected,,0
2028,53,33264.29,20,2,0.146,1,rejected,,1
2029,45,37201.38,48,4,0.211,1,rejected,,1
2030,50,37927.83,25,5,0.227,2,rejected,,0
2031,44,33964.11,99,8,0.243,0,approved,1.0,1
2032,46,43756.46,25,3,0.051,1,rejected,,1
2033,28,29177.42,174,5,0.061,0,approved,1.0,1
2034,40,55390.51,92,3,0.309,2,approved,1.0,1
2035,51,71088.38,80,4,0.457,0,approved,0.0,0
2036,43,69981.69,92,2,0.107,1,approved,1.0,1
2037,29,36148.6,9,3,0.24,3,rejected,,0
2038,74,65488.33,100,3,0.396,3,rejected,,0
2039,35,54494.19,12,2,0.528,2,rejected,,0
2040,23,39850.51,101,2,0.197,3,rejected,,1
2041,43,59099.56,10,4,0.11,0,approved,1.0,1
2042,73,18031.85,30,1,0.179,1,rejected,,0
2043,54,55131.15,193,1,0.372,0,approved,1.0,1
2044,32,23228.07,84,5,0.499,1,approved,1.0,1
2045,70,18743.74,103,4,0.07,1,approved,1.0,1
2046,63,38947.7,171,5,0.155,1,approved,1.0,1
2047,72,20208.73,62,2,0.268,1,rejected,,1
2048,31,44225.81,93,3,0.174,1,approved,1.0,1
2049,43,58994.97,73,2,0.263,1,approved,0.0,0
2050,40,36969.15,194,3,0.31,1,approved,1.0,1
2051,71,36754.65,175,0,0.483,0,approved,1.0,1
2052,58,28617.25,59,2,0.281,2,rejected,,0
2053,29,50310.03,220,2,0.24,1,approved,1.0,1
2054,70,15035.91,121,4,0.349,3,rejected,,0
2055,36,18391.98,6,2,0.082,1,rejected,,0
2056,42,19651.45,163,2,0.075,1,approved,1.0,1
2057,36,67882.46,46,5,0.284,1,approved,0.0,0
2058,52,23635.0,161,3,0.149,3,approved,1.0,1
2059,25,37431.98,68,1,0.126,1,approved,1.0,1
2060,37,30796.5,195,3,0.429,1,approved,1.0,1
2061,73,30198.63,200,1,0.26,0,approved,1.0,1
2062,29,15660.84,41,0,0.202,0,approved,0.0,0
2063,37,49038.48,231,2,0.306,1,approved,1.0,1
2064,71,16464.18,57,4,0.354,3,rejected,,0
2065,44,25988.85,227,1,0.456,2,approved,1.0,1
2066,71,28013.52,107,2,0.124,1,approved,1.0,1
2067,52,59345.03,50,4,0.039,1,approved,1.0,1
2068,73,35186.5,137,2,0.314,2,approved,1.0,1
2069,67,59038.19,214,2,0.039,0,approved,1.0,1
2070,73,22201.45,168,2,0.153,0,approved,1.0,1
2071,55,57212.32,162,4,0.071,1,approved,1.0,1
2072,69,32019.88,64,2,0.278,2,approved,1.0,1
2073,61,37955.57,104,3,0.15,0,approved,1.0,1
2074,49,25105.5,145,1,0.378,2,approved,1.0,1
2075,18,47001.36,234,0,0.145,2,approved,1.0,1
2076,35,84712.12,217,4,0.634,0,approved,1.0,1
2077,41,63710.99,131,3,0.163,1,approved,1.0,1
2078,40,59686.93,40,2,0.483,1,rejected,,0
